timestamp,position_lat,position_long,altitude,heart_rate,cadence,distance,speed,Wind speed,Weather,Precipitation,temperature
147.0,53.3863831,-6.2572776,64.8,255,255,586.49,16.193,34,Light drizzle,1.2,16
148.0,53.386372,-6.2572511,64.8,255,255,592.77,15.174,34,Light drizzle,1.2,16
149.0,53.386363,-6.257224,64.8,255,255,594.86,13.853,34,Light drizzle,1.2,16
150.0,53.3863526,-6.2571906,64.8,255,255,594.86,12.524,34,Light drizzle,1.2,16
151.0,53.3863371,-6.2571488,65.0,255,255,596.95,11.308,34,Light drizzle,1.2,16
152.0,53.3863143,-6.2570946,65.0,255,255,607.43,10.915,34,Light drizzle,1.2,16
153.0,53.386287,-6.2570293,65.0,255,255,613.71,11.927,34,Light drizzle,1.2,16
154.0,53.3862586,-6.2569563,64.8,255,255,613.71,13.277,34,Light drizzle,1.2,16
155.0,53.3862288,-6.2568826,64.6,255,255,617.9,16.47,34,Light drizzle,1.2,16
156.0,53.386201,-6.2568121,64.6,255,255,630.47,18.32,34,Light drizzle,1.2,16
157.0,53.3861751,-6.2567393,64.4,255,255,630.47,20.174,34,Light drizzle,1.2,16
158.0,53.3861501,-6.2566675,64.4,255,255,640.95,20.099,34,Light drizzle,1.2,16
159.0,53.3861248,-6.256596,64.2,255,255,647.23,19.814,34,Light drizzle,1.2,16
160.0,53.3861015,-6.2565245,64.0,255,255,647.23,19.534,34,Light drizzle,1.2,16
161.0,53.3860796,-6.2564515,63.8,255,255,657.71,19.253,34,Light drizzle,1.2,16
162.0,53.3860591,-6.2563803,63.8,255,255,661.9,18.976,34,Light drizzle,1.2,16
163.0,53.3860371,-6.2563158,63.8,255,255,666.09,18.544,34,Light drizzle,1.2,16
164.0,53.3860158,-6.2562483,64.0,255,255,666.09,18.245,34,Light drizzle,1.2,16
165.0,53.385992,-6.25618,64.2,255,255,676.57,18.004,34,Light drizzle,1.2,16
166.0,53.3859681,-6.2561123,64.2,255,255,680.76,18.004,34,Light drizzle,1.2,16
167.0,53.3859481,-6.2560523,64.4,255,255,684.95,17.813,34,Light drizzle,1.2,16
168.0,53.3859275,-6.2559993,64.6,255,255,689.14,17.518,34,Light drizzle,1.2,16
169.0,53.3859081,-6.2559493,64.8,255,255,689.14,17.125,34,Light drizzle,1.2,16
170.0,53.38589,-6.255898,64.8,255,255,697.52,16.139,34,Light drizzle,1.2,16
171.0,53.3858678,-6.2558485,65.0,255,255,701.71,15.224,34,Light drizzle,1.2,16
172.0,53.3858428,-6.2557948,65.0,255,255,707.99,14.537,34,Light drizzle,1.2,16
173.0,53.3858141,-6.255732,65.0,255,255,707.99,14.638,34,Light drizzle,1.2,16
174.0,53.385782,-6.2556638,65.2,255,255,718.47,16.063,34,Light drizzle,1.2,16
175.0,53.3857453,-6.255599,65.2,255,255,724.75,17.964,34,Light drizzle,1.2,16
176.0,53.3857101,-6.2555373,65.2,255,255,731.03,19.843,34,Light drizzle,1.2,16
177.0,53.3856755,-6.2554768,65.2,255,255,735.22,20.196,34,Light drizzle,1.2,16
178.0,53.3856416,-6.2554185,65.0,255,255,741.5,19.768,34,Light drizzle,1.2,16
179.0,53.3856108,-6.2553555,65.0,255,255,745.69,19.328,34,Light drizzle,1.2,16
180.0,53.3855843,-6.2552878,65.0,255,255,745.69,19.217,34,Light drizzle,1.2,16
181.0,53.3855586,-6.2552188,65.0,255,255,751.97,19.217,34,Light drizzle,1.2,16
182.0,53.3855331,-6.255151,65.0,255,255,762.45,19.08,34,Light drizzle,1.2,16
183.0,53.3855071,-6.2550811,65.0,255,255,768.73,19.012,34,Light drizzle,1.2,16
184.0,53.3854803,-6.255013,64.8,255,255,768.73,18.914,34,Light drizzle,1.2,16
185.0,53.3854568,-6.2549431,64.8,255,255,779.21,19.012,34,Light drizzle,1.2,16
186.0,53.3854361,-6.2548726,64.6,255,255,783.4,18.914,34,Light drizzle,1.2,16
187.0,53.385425,-6.254803,64.4,255,255,787.59,18.522,34,Light drizzle,1.2,16
188.0,53.3854275,-6.2547326,64.4,255,255,791.78,17.874,34,Light drizzle,1.2,16
189.0,53.3854326,-6.2546623,64.2,255,255,791.78,17.352,34,Light drizzle,1.2,16
190.0,53.3854323,-6.2545905,64.0,255,255,798.06,16.96,34,Light drizzle,1.2,16
191.0,53.3854241,-6.2545176,63.8,255,255,806.44,17.028,34,Light drizzle,1.2,16
192.0,53.3854116,-6.2544471,63.8,255,255,812.72,17.125,34,Light drizzle,1.2,16
193.0,53.3854003,-6.2543803,63.8,255,255,812.72,17.384,34,Light drizzle,1.2,16
194.0,53.3853863,-6.2543383,63.8,255,255,816.91,17.208,34,Light drizzle,1.2,16
195.0,53.3853773,-6.2543161,63.8,255,255,816.91,16.999,34,Light drizzle,1.2,16
196.0,53.3853743,-6.2543076,63.8,255,255,816.91,16.787,34,Light drizzle,1.2,16
197.0,53.3853755,-6.2543048,63.8,255,255,816.91,0.0,34,Light drizzle,1.2,16
198.0,53.3853823,-6.2542975,63.8,255,255,816.91,0.0,34,Light drizzle,1.2,16
202.0,53.3853828,-6.2542571,63.6,255,255,816.91,3.204,34,Light drizzle,1.2,16
203.0,53.3853683,-6.254219,63.6,255,255,821.1,5.116,34,Light drizzle,1.2,16
204.0,53.3853486,-6.2541658,63.6,255,255,821.1,5.99,34,Light drizzle,1.2,16
205.0,53.385327,-6.254102,63.6,255,255,831.58,8.23,34,Light drizzle,1.2,16
206.0,53.3853016,-6.2540333,63.6,255,255,837.86,12.269,34,Light drizzle,1.2,16
207.0,53.3852765,-6.2539658,63.6,255,255,837.86,16.304,34,Light drizzle,1.2,16
208.0,53.385253,-6.2539093,63.6,255,255,842.05,18.061,34,Light drizzle,1.2,16
209.0,53.385234,-6.2538606,63.6,255,255,848.33,18.04,34,Light drizzle,1.2,16
210.0,53.385217,-6.2538196,63.6,255,255,848.33,18.011,34,Light drizzle,1.2,16
211.0,53.3851973,-6.2537843,63.8,255,255,856.71,16.358,34,Light drizzle,1.2,16
212.0,53.3851703,-6.2537531,63.8,255,255,856.71,14.969,34,Light drizzle,1.2,16
213.0,53.3851413,-6.253728,64.0,255,255,865.09,13.655,34,Light drizzle,1.2,16
214.0,53.3851098,-6.253713,64.0,255,255,869.28,13.943,34,Light drizzle,1.2,16
215.0,53.3850913,-6.2537106,64.0,255,255,873.47,14.404,34,Light drizzle,1.2,16
216.0,53.3850618,-6.2536865,64.0,255,255,873.47,14.782,34,Light drizzle,1.2,16
217.0,53.3850278,-6.2536435,63.8,255,255,883.95,15.512,34,Light drizzle,1.2,16
218.0,53.3849993,-6.2535855,63.4,255,255,888.14,16.517,34,Light drizzle,1.2,16
219.0,53.3849753,-6.2535148,63.2,255,255,888.14,17.518,34,Light drizzle,1.2,16
220.0,53.3849523,-6.253437,63.0,255,255,894.42,18.252,34,Light drizzle,1.2,16
221.0,53.3849268,-6.2533573,62.8,255,255,900.7,18.929,34,Light drizzle,1.2,16
222.0,53.3848983,-6.2532771,62.6,255,255,913.27,20.084,34,Light drizzle,1.2,16
223.0,53.384868,-6.2531983,62.4,255,255,917.46,21.006,34,Light drizzle,1.2,16
224.0,53.3848321,-6.2531268,62.0,255,255,917.46,21.532,34,Light drizzle,1.2,16
225.0,53.3847918,-6.2530721,61.8,255,255,930.03,21.384,34,Light drizzle,1.2,16
226.0,53.3847471,-6.2530418,61.4,255,255,934.22,20.772,34,Light drizzle,1.2,16
227.0,53.3847013,-6.2530405,61.2,255,255,940.5,19.89,34,Light drizzle,1.2,16
228.0,53.3846576,-6.2530688,60.8,255,255,940.5,19.217,34,Light drizzle,1.2,16
229.0,53.3846118,-6.2531,60.6,255,255,950.98,18.778,34,Light drizzle,1.2,16
230.0,53.3845656,-6.2531196,60.4,255,255,955.17,18.41,34,Light drizzle,1.2,16
231.0,53.3845215,-6.2531388,60.4,255,255,955.17,18.032,34,Light drizzle,1.2,16
232.0,53.3844773,-6.2531575,60.4,255,255,959.36,17.564,34,Light drizzle,1.2,16
233.0,53.3844333,-6.2531696,60.4,255,255,963.55,17.226,34,Light drizzle,1.2,16
234.0,53.3843856,-6.2531855,60.2,255,255,976.12,17.377,34,Light drizzle,1.2,16
235.0,53.3843353,-6.253201,60.2,255,255,976.12,17.777,34,Light drizzle,1.2,16
236.0,53.384284,-6.253214,60.4,255,255,980.31,18.77,34,Light drizzle,1.2,16
237.0,53.3842346,-6.253211,60.4,255,255,992.88,19.307,34,Light drizzle,1.2,16
238.0,53.3841886,-6.2532035,60.6,255,255,997.07,19.58,34,Light drizzle,1.2,16
239.0,53.3841435,-6.2532031,60.6,255,255,1001.26,19.17,34,Light drizzle,1.2,16
240.0,53.384102,-6.2532013,60.6,255,255,1001.26,18.72,34,Light drizzle,1.2,16
241.0,53.3840645,-6.2532026,60.6,255,255,1009.64,17.834,34,Light drizzle,1.2,16
242.0,53.3840301,-6.253207,60.6,255,255,1013.83,16.884,34,Light drizzle,1.2,16
243.0,53.3839945,-6.2532148,60.6,255,255,1013.83,15.941,34,Light drizzle,1.2,16
244.0,53.3839546,-6.25322,60.6,255,255,1018.02,15.397,34,Light drizzle,1.2,16
245.0,53.3839115,-6.2532246,60.6,255,255,1028.5,15.512,34,Light drizzle,1.2,16
246.0,53.3838653,-6.2532325,60.6,255,255,1032.69,16.106,34,Light drizzle,1.2,16
247.0,53.3838176,-6.2532465,60.6,255,255,1032.69,16.992,34,Light drizzle,1.2,16
248.0,53.3837701,-6.253273,60.8,255,255,1045.26,18.259,34,Light drizzle,1.2,16
249.0,53.3837246,-6.2533093,60.8,255,255,1049.45,19.087,34,Light drizzle,1.2,16
250.0,53.3836805,-6.2533491,61.0,255,255,1049.45,19.912,34,Light drizzle,1.2,16
251.0,53.3836366,-6.253389,60.8,255,255,1055.73,19.948,34,Light drizzle,1.2,16
252.0,53.3835943,-6.2534283,61.0,255,255,1066.21,19.631,34,Light drizzle,1.2,16
253.0,53.3835515,-6.253467,61.2,255,255,1066.21,19.307,34,Light drizzle,1.2,16
254.0,53.3835086,-6.2535133,61.4,255,255,1078.78,19.361,34,Light drizzle,1.2,16
255.0,53.383474,-6.2535736,61.4,255,255,1078.78,19.732,34,Light drizzle,1.2,16
256.0,53.3834505,-6.253642,61.4,255,255,1089.26,19.85,34,Light drizzle,1.2,16
257.0,53.38344,-6.2537163,61.4,255,255,1093.45,19.487,34,Light drizzle,1.2,16
258.0,53.3834438,-6.2537961,61.4,255,255,1099.73,19.231,34,Light drizzle,1.2,16
259.0,53.38346,-6.2538736,61.4,255,255,1099.73,19.224,34,Light drizzle,1.2,16
260.0,53.3834836,-6.2539458,61.4,255,255,1106.01,19.519,34,Light drizzle,1.2,16
261.0,53.3835088,-6.254016,61.6,255,255,1116.49,19.595,34,Light drizzle,1.2,16
262.0,53.3835351,-6.2540853,61.4,255,255,1120.68,19.519,34,Light drizzle,1.2,16
263.0,53.383562,-6.254154,61.4,255,255,1126.96,19.314,34,Light drizzle,1.2,16
264.0,53.3835901,-6.2542215,61.2,255,255,1133.24,19.278,34,Light drizzle,1.2,16
265.0,53.3836195,-6.2542883,61.2,255,255,1137.43,19.328,34,Light drizzle,1.2,16
266.0,53.3836441,-6.2543591,61.2,255,255,1143.71,19.498,34,Light drizzle,1.2,16
267.0,53.3836668,-6.2544323,61.0,255,255,1143.71,19.609,34,Light drizzle,1.2,16
268.0,53.3836911,-6.2545015,61.0,255,255,1154.19,19.588,34,Light drizzle,1.2,16
269.0,53.3837178,-6.254571,61.0,255,255,1160.47,19.451,34,Light drizzle,1.2,16
270.0,53.3837461,-6.2546408,60.8,255,255,1160.47,19.321,34,Light drizzle,1.2,16
271.0,53.3837733,-6.2547091,60.8,255,255,1164.66,19.487,34,Light drizzle,1.2,16
272.0,53.383801,-6.2547755,60.8,255,255,1177.23,19.472,34,Light drizzle,1.2,16
273.0,53.3838281,-6.2548441,60.8,255,255,1181.42,19.465,34,Light drizzle,1.2,16
274.0,53.3838463,-6.2549206,60.8,255,255,1181.42,19.346,34,Light drizzle,1.2,16
275.0,53.3838531,-6.2550016,60.8,255,255,1187.7,19.444,34,Light drizzle,1.2,16
276.0,53.3838465,-6.2550813,60.6,255,255,1198.18,19.415,34,Light drizzle,1.2,16
277.0,53.3838288,-6.2551563,60.4,255,255,1202.37,19.278,34,Light drizzle,1.2,16
278.0,53.3838061,-6.2552283,60.4,255,255,1208.65,19.217,34,Light drizzle,1.2,16
279.0,53.3837811,-6.2553006,60.4,255,255,1208.65,19.271,34,Light drizzle,1.2,16
280.0,53.383755,-6.2553715,60.2,255,255,1214.93,19.512,34,Light drizzle,1.2,16
281.0,53.3837303,-6.2554415,60.2,255,255,1225.41,19.498,34,Light drizzle,1.2,16
282.0,53.3837073,-6.2555133,60.2,255,255,1231.69,19.458,34,Light drizzle,1.2,16
283.0,53.383684,-6.2555876,60.0,255,255,1231.69,19.339,34,Light drizzle,1.2,16
284.0,53.3836595,-6.2556603,60.0,255,255,1235.88,19.328,34,Light drizzle,1.2,16
285.0,53.3836345,-6.2557316,59.8,255,255,1248.45,19.404,34,Light drizzle,1.2,16
286.0,53.383609,-6.255802,59.6,255,255,1252.64,19.39,34,Light drizzle,1.2,16
287.0,53.3835855,-6.2558735,59.6,255,255,1258.92,19.375,34,Light drizzle,1.2,16
288.0,53.3835608,-6.2559443,59.4,255,255,1263.11,19.278,34,Light drizzle,1.2,16
289.0,53.3835341,-6.2560146,59.4,255,255,1263.11,19.278,34,Light drizzle,1.2,16
290.0,53.3835088,-6.2560858,59.4,255,255,1269.39,19.451,34,Light drizzle,1.2,16
291.0,53.383485,-6.256157,59.4,255,255,1279.87,19.541,34,Light drizzle,1.2,16
292.0,53.3834615,-6.2562268,59.4,255,255,1286.15,19.541,34,Light drizzle,1.2,16
